Brand,model,Year,kmDriven,Transmission,Owner,FuelType,PostedDate,AdditionInfo,AskPrice,CarUrl
Volkswagen,Ameo,2017,"83,000 km",Automatic,first,Diesel,5 days ago,Only for VW lovers,"₹ 50,000",https://olx.in/item/cars-c84-used-volkswagen-ameo-in-kunnukuzhy-thiruvananthapuram-iid-1789849694
Honda,Jazz,2016,"46,000 km",Automatic,second,Petrol,Yesterday,"Honda Jazz V CVT, 2016, Petrol","₹ 4,50,000",https://olx.in/item/cars-c84-used-honda-jazz-in-iffco-chowk-gurgaon-iid-1763024238
Maruti Suzuki,Omni,2016,"80,000 km",Automatic,second,hybrid,Nov 10,Omni van sell,"₹ 1,55,000",https://olx.in/item/cars-c84-used-maruti-suzuki-omni-in-peeranpur-fatehpur-iid-1789583619
Maruti Suzuki,Swift-Dzire,2022,"15,419 km",Manual,first,hybrid,Yesterday,"Maruti Suzuki Swift Dzire ZXI+ MT, 2022, CNG & Hybrids","₹ 8,45,000",https://olx.in/item/cars-c84-used-maruti-suzuki-swift-dzire-in-kandivali-west-mumbai-iid-1784697747
Hyundai,Grand i10,2014,"68,538 km",Manual,first,Petrol,Sep 01,"Hyundai Grand i10 Asta 1.2 (O) VTVT, 2014, Petrol","₹ 3,35,000",https://olx.in/item/cars-c84-used-hyundai-grand-i10-in-pitampura-delhi-iid-1782334623
Mini,Cooper S,2013,"48,000 km",Automatic,second,Petrol,Yesterday,"Mini Cooper S 3-Door, 2013, Petrol","₹ 17,00,000",https://olx.in/item/cars-c84-used-mini-cooper-s-in-kakkad-tirurangadi-iid-1789334173
Honda,Civic,2011,"61,000 km",Automatic,first,hybrid,Oct 30,Honda Civic Automatic I-VTEC 1.8,"₹ 3,00,000",https://olx.in/item/cars-c84-used-honda-civic-in-bopal-village-ahmedabad-iid-1759134478
Tata,Safari Storme,2013,"125,000 km",Manual,second,Diesel,Today,"Tata Safari Storme EX, 2013, Diesel","₹ 4,25,000",https://olx.in/item/cars-c84-used-tata-safari-storme-in-shankar-nagar-raipur-iid-1785310339
Mahindra,Thar,2023,"15,000 km",Automatic,first,Petrol,Today,"Mahindra Thar LX 4X4 Hardtop, 2023, Petrol","₹ 14,50,000",https://olx.in/item/cars-c84-used-mahindra-thar-in-fort-kochi-kochi-iid-1787974650
Maruti Suzuki,Ertiga,2018,"57,200 km",Manual,first,hybrid,Today,"Maruti Suzuki Ertiga VXI CNG, 2018, CNG & Hybrids","₹ 7,99,000",https://olx.in/item/cars-c84-used-maruti-suzuki-ertiga-in-kalyan-thane-iid-1784799890
Toyota,Innova Crysta,2021,"75,000 km",Automatic,first,Diesel,Today,Toyota Innova Crysta 2021 2.4 ZX automatic Diesel Well Maintained,"₹ 26,00,000",https://olx.in/item/cars-c84-used-toyota-innova-crysta-in-as-rao-nagar-hyderabad-iid-1788627741
Mahindra,Xylo,2018,50412.0 km,Manual,first,Diesel,Today,"Mahindra Xylo D2 BS IV, 2018, Diesel","₹ 7,40,000",https://olx.in/item/cars-c84-used-mahindra-xylo-in-pallikaranai-chennai-iid-1772034689
Maruti Suzuki,Swift-Dzire,2001,25 km,Automatic,second,Diesel,Yesterday,Swift dzire,"₹ 1,10,000",https://olx.in/item/cars-c84-used-maruti-suzuki-swift-dzire-in-gogunda-rajasthan-iid-1790243577
Toyota,Etios,2019,"51,234 km",Manual,first,Diesel,Today,"Toyota Etios GD SP*, 2019, Diesel","₹ 8,50,000",https://olx.in/item/cars-c84-used-toyota-etios-in-pallikaranai-chennai-iid-1773073129
Maruti Suzuki,Wagon R 1.0,2016,"75,000 km",Manual,first,hybrid,Today,"Maruti Suzuki Wagon R 1.0 LXi CNG, 2016, CNG & Hybrids","₹ 3,25,000",https://olx.in/item/cars-c84-used-maruti-suzuki-wagon-r-10-in-sarita-vihar-delhi-iid-1755441964
Volkswagen,Polo,2013,"120,000 km",Manual,first,Diesel,Today,"Volkswagen Polo Select 1.5 TDI Highline, 2013, Diesel","₹ 4,10,000",https://olx.in/item/cars-c84-used-volkswagen-polo-in-gandhipuram-coimbatore-iid-1781535366
Maruti Suzuki,Ciaz,2015,"54,000 km",Manual,first,Diesel,Today,Maruti Suzuki Ciaz 2015 VDI Diesel Good Condition,"₹ 3,65,000",https://olx.in/item/cars-c84-used-maruti-suzuki-ciaz-in-paschim-vihar-delhi-iid-1790269316
Lexus,RX,2018,"130,000 km",Automatic,first,hybrid,2 days ago,"Lexus RX 450h Luxury, 2018, CNG & Hybrids","₹ 51,00,000",https://olx.in/item/cars-c84-used-lexus-rx-in-heritage-city-gurgaon-iid-1779010152
Hyundai,Creta,2019,"59,980 km",Automatic,first,Petrol,Today,"Hyundai Creta 1.6 SX Plus Auto, 2019, Petrol","₹ 11,40,000",https://olx.in/item/cars-c84-used-hyundai-creta-in-sector-28c-chandigarh-iid-1789573487
BMW,X1,2012,"73,000 km",Automatic,second,Diesel,Yesterday,"BMW X1 2010-2012 sDrive20d, 2012, Diesel","₹ 7,25,000",https://olx.in/item/cars-c84-used-bmw-x1-in-ghatkopar-west-mumbai-iid-1787399014
Mercedes-Benz,C-Class,2010,40000.0 km,Automatic,second,Petrol,Yesterday,"Mercedes-Benz C-Class 1.8 200 CGI Avantgarde, 2010, Petrol","₹ 5,99,999",https://olx.in/item/cars-c84-used-mercedes-benz-c-class-in-mulund-west-mumbai-iid-1779118033
Mercedes-Benz,GLS,2017,"70,000 km",Automatic,first,Petrol,Today,"Mercedes-Benz GLS 400 Grand Edition, 2017, Petrol","₹ 53,00,000",https://olx.in/item/cars-c84-used-mercedes-benz-gls-in-punjabi-bagh-west-delhi-iid-1786236246
Volkswagen,Polo,2022,"29,800 km",Automatic,second,Petrol,Yesterday,"Volkswagen Polo GT TSI, 2022, Petrol","₹ 9,75,000",https://olx.in/item/cars-c84-used-volkswagen-polo-in-koregaon-park-pune-iid-1789876902
Maruti Suzuki,Brezza,2023  ,,Automatic,first,hybrid,4 days ago,Toli  becani  h urgent,"₹ 1,50,000",https://olx.in/item/cars-c84-used-maruti-suzuki-brezza-in-anganwa-jodhpur-iid-1789902895
Tata,Nexon,2019,"52,000 km",Automatic,first,hybrid,Today,"Tata Nexon 1.2 Revotron XM Plus (S), 2019, CNG & Hybrids","₹ 5,15,000",https://olx.in/item/cars-c84-used-tata-nexon-in-badarpur-delhi-iid-1790258223
Toyota,Innova Hycross,2023,"25,000 km",Automatic,first,hybrid,4 days ago,Toyota Innova Hycross CNG & Hybrids 25000 Km Driven,"₹ 34,60,000",https://olx.in/item/cars-c84-used-toyota-innova-hycross-in-kirti-nagar-delhi-iid-1789979710
Maruti Suzuki,Alto-800,2020,"150,000 km",Automatic,first,hybrid,5 days ago,Maruti Suzuki Alto 800 2020 CNG & Hybrids 150000 Km Driven,"₹ 2,60,000",https://olx.in/item/cars-c84-used-maruti-suzuki-alto-800-in-krishnanagar-kolkata-iid-1789808508
Hyundai,i20,2011,"60,000 km",Manual,second,Petrol,Today,"Hyundai i20, 2011, Petrol","₹ 1,73,000",https://olx.in/item/cars-c84-used-hyundai-i20-in-kurla-west-mumbai-iid-1788490165
Hyundai,i20,2018,"69,000 km",Manual,first,Diesel,Today,"Hyundai i20 Diesel Sportz, 2018, Diesel","₹ 7,25,000",https://olx.in/item/cars-c84-used-hyundai-i20-in-kr-puram-bengaluru-iid-1790025872
Mahindra,Marazzo,2018,"90,000 km",Manual,second,Diesel,Today,Urgent sale well maintained in running condition negotiable,"₹ 5,50,000",https://olx.in/item/cars-c84-used-mahindra-marazzo-in-lake-view-colony-diphu-iid-1789813335
Hyundai,Santro Xing,2008,"60,000 km",Manual,second,Petrol,Today,Hyundai Santro Xing 2008 Petrol Well Maintained,"₹ 2,10,000",https://olx.in/item/cars-c84-used-hyundai-santro-xing-in-amarjyoti-nagar-bengaluru-iid-1789976399
Audi,Q7,2014,"45,000 km",Automatic,second,Diesel,Today,"Audi Q7 3.0 35 TDI Quattro Technology, 2014, Diesel","₹ 12,00,000",https://olx.in/item/cars-c84-used-audi-q7-in-bengaluru-aerospace-sez-park-hoskote-industrial-area-iid-1788873116
Hyundai,i20 Active,2015,"84,329 km",Manual,second,Diesel,Nov 01,"Hyundai i20 Active S Diesel, 2015, Diesel","₹ 6,65,000",https://olx.in/item/cars-c84-used-hyundai-i20-active-in-mulekad-mangaluru-iid-1778756765
Maruti Suzuki,Wagon-R,2022,"59,000 km",Manual,first,hybrid,Yesterday,Maruti Suzuki Wagon R 2022 CNG & petrol Good Condition,"₹ 5,98,000",https://olx.in/item/cars-c84-used-maruti-suzuki-wagon-r-in-vikas-nagar-khurja-iid-1790243113
Mercedes-Benz,CLA,2017,"38,000 km",Automatic,first,Diesel,2 days ago,"Mercedes-Benz CLA 200 CDI Sport, 2017, Diesel","₹ 18,00,000",https://olx.in/item/cars-c84-used-mercedes-benz-cla-in-lajpat-nagar-1-delhi-iid-1782891496
Mercedes-Benz,E-Class,2015,"70,000 km",Automatic,second,Diesel,3 days ago,"Mercedes-Benz E-Class E250 CDI Blue Efficiency, 2015, Diesel","₹ 22,75,000",https://olx.in/item/cars-c84-used-mercedes-benz-e-class-in-tatabad-colony-coimbatore-iid-1790019430
Mercedes-Benz,A Class,2014,"35,000 km",Automatic,second,Diesel,Today,"Mercedes-Benz A Class, 2014, Diesel","₹ 7,99,000",https://olx.in/item/cars-c84-used-mercedes-benz-a-class-in-wakad-pune-iid-1788884127
Maruti Suzuki,Wagon-R-1-0,2014,"72,000 km",Automatic,second,hybrid,4 days ago,Maruti Suzuki Wagon R 1.0 2014 CNG & Hybrids 72000 Km  .,"₹ 2,60,000",https://olx.in/item/cars-c84-used-maruti-suzuki-wagon-r-1-0-in-dohara-bareilly-iid-1789921263
Maruti Suzuki,Ertiga,2016,92200.0 km,Manual,second,hybrid,Yesterday,"Maruti Suzuki Ertiga VXI CNG, 2016, CNG & Hybrids","₹ 7,45,000",https://olx.in/item/cars-c84-used-maruti-suzuki-ertiga-in-ghariwali-n-v-thane-iid-1768805796
BMW,5 Series,2014,"68,000 km",Automatic,second,Diesel,Today,"BMW 5 Series 2.0 520D Modern Line, 2014, Diesel","₹ 15,50,000",https://olx.in/item/cars-c84-used-bmw-5-series-in-sector-34a-chandigarh-iid-1780794595
Ford,Figo,2016,70000.0 km,Manual,second,hybrid,Today,"Ford Figo 1.2P Trend MT, 2016, CNG & Hybrids","₹ 3,50,000",https://olx.in/item/cars-c84-used-ford-figo-in-khanbagh-sangli-miraj-iid-1776175696
Toyota,Innova Crysta,2021,"35,000 km",Automatic,second,Diesel,Today,"Toyota Innova Crysta 2.8Z Automatic, 2021, Diesel","₹ 31,00,000",https://olx.in/item/cars-c84-used-toyota-innova-crysta-in-thrissur-kerala-iid-1786409629
Honda,City,2015,"65,000 km",Automatic,second,hybrid,Nov 08,Honda City 2015 CNG & Hybrids 65000 Km Driven,"₹ 4,79,000",https://olx.in/item/cars-c84-used-honda-city-in-chembur-mumbai-iid-1789388881
Audi,A6,2015,"108,000 km",Automatic,second,Diesel,Yesterday,"Audi A6, 2015, Diesel","₹ 15,80,000",https://olx.in/item/cars-c84-used-audi-a6-in-puthanathani-malappuram-iid-1772536968
Honda,Amaze,2019,"50,000 km",Manual,first,hybrid,Today,"Honda Amaze 2013-2016 S Plus i-VTEC, 2019, CNG & Hybrids","₹ 5,35,000",https://olx.in/item/cars-c84-used-honda-amaze-in-badarpur-delhi-iid-1788475503
Honda,Amaze,2019,67000.0 km,Automatic,second,Petrol,Yesterday,"Honda Amaze, 2019, Petrol","₹ 5,75,000",https://olx.in/item/cars-c84-used-honda-amaze-in-iffco-chowk-gurgaon-iid-1769426958
Hyundai,Grand i10 Nios,2020,61000.0 km,Manual,first,hybrid,Today,"Hyundai Grand i10 Nios Sportz, 2020, CNG & Hybrids","₹ 5,99,000",https://olx.in/item/cars-c84-used-hyundai-grand-i10-nios-in-karkar-duma-delhi-iid-1770427746
Hyundai,Verna,2019,"47,000 km",Automatic,second,hybrid,2 days ago,"Hyundai Verna VTVT 1.6 SX Option, 2019, CNG & Hybrids","₹ 7,95,000",https://olx.in/item/cars-c84-used-hyundai-verna-in-pitampura-delhi-iid-1789399044
Mahindra,Thar,2024,150 km,Automatic,first,hybrid,3 days ago,"Mahindra Thar 2.2 LX Convertible Diesel AT 4 Str, 2024, CNG & Hybrid..","₹ 2,34,567",https://olx.in/item/cars-c84-used-mahindra-thar-in-chandigarh-airport-area-chandigarh-iid-1785034632
Ford,Endeavour,2018,90000.0 km,Automatic,first,Diesel,Today,"Ford Endeavour 3.2 Titanium 4X4 AT, 2018, Diesel","₹ 19,00,000",https://olx.in/item/cars-c84-used-ford-endeavour-in-ranigunj-secunderabad-iid-1769378683
Land Rover,Range Rover Sport,2018,"85,000 km",Automatic,first,Diesel,Today,"Land Rover Range Sport HSE, 2018, Diesel","₹ 58,00,000",https://olx.in/item/cars-c84-used-land-rover-range-rover-sport-in-meerut-cantonment-residential-area-meerut-iid-1780487941
Toyota,Etios,2013,"87,000 km",Manual,first,Petrol,Today,"Toyota Etios VX Xclusive, 2013, Petrol","₹ 3,25,000",https://olx.in/item/cars-c84-used-toyota-etios-in-wanwadi-pune-iid-1781530178
Toyota,Innova,2013,"132,000 km",Manual,second,Diesel,Today,"Toyota Innova 2.5 GX (Diesel) 7 Seater, 2013, Diesel","₹ 6,94,999",https://olx.in/item/cars-c84-used-toyota-innova-in-dahisar-east-mumbai-iid-1775476604
Skoda,Laura,2010,"157,851 km",Automatic,first,Diesel,Today,Skoda Laura 2010 Diesel Well Maintained,"₹ 3,85,000",https://olx.in/item/cars-c84-used-skoda-laura-in-reni-bazar-hyderabad-iid-1790260509
Ford,Ecosport,2017,"30,000 km",Automatic,second,Petrol,Yesterday,"Ford Ecosport 1.5 Ti VCT AT Titanium BE, 2017, Petrol","₹ 7,40,000",https://olx.in/item/cars-c84-used-ford-ecosport-in-banashankari-bengaluru-iid-1789689945
Maruti Suzuki,Swift-Dzire,2013,"245,000 km",Manual,second,Diesel,Today,Maruti Suzuki Swift Dzire 2013,"₹ 2,40,000",https://olx.in/item/cars-c84-used-maruti-suzuki-swift-dzire-in-janata-nagar-kharupatia-iid-1790267669
Maruti Suzuki,Celerio,2016,"57,250 km",Manual,first,hybrid,Today,"Maruti Suzuki Celerio VXI(O), 2016, CNG & Hybrids","₹ 3,68,000",https://olx.in/item/cars-c84-used-maruti-suzuki-celerio-in-niranjanpur-jalod-indore-iid-1788866288
Renault,KWID,2018,"35,000 km",Automatic,first,Petrol,Today,"Renault KWID 1.0 RXT AMT Opt, 2018, Petrol","₹ 3,80,000",https://olx.in/item/cars-c84-used-renault-kwid-in-vazhuthacaud-thiruvananthapuram-iid-1790271952
Maruti Suzuki,Eeco,2019,"33,000 km",Manual,first,hybrid,Today,"Maruti Suzuki Eeco 7 Seater AC, 2019, CNG & Hybrids","₹ 4,85,000",https://olx.in/item/cars-c84-used-maruti-suzuki-eeco-in-vivek-vihar-phase-2-delhi-iid-1790203950
Maruti Suzuki,Ertiga,2020,"80,000 km",Manual,first,hybrid,Nov 05,"Maruti Suzuki Ertiga 1.5 VXI, 2020, CNG & Hybrids","₹ 9,79,999",https://olx.in/item/cars-c84-used-maruti-suzuki-ertiga-in-new-panvel-navi-mumbai-iid-1788765664
Hyundai,Grand i10,2014,"46,052 km",Automatic,second,Petrol,Today,"Hyundai Grand i10 2013-2016 AT Asta, 2014, Petrol","₹ 3,65,000",https://olx.in/item/cars-c84-used-hyundai-grand-i10-in-gota-ahmedabad-iid-1786897950
Maruti Suzuki,Ertiga,2022,"29,000 km",Automatic,first,hybrid,Nov 03,Maruti Suzuki Ertiga May 2022 CNG & Hybrids 29000 Km Driven,"₹ 10,50,000",https://olx.in/item/cars-c84-used-maruti-suzuki-ertiga-in-makanpur-syad-kasba-amroha-iid-1788957046
Nissan,Micra,2016,46000.0 km,Automatic,first,Petrol,Today,"Nissan Micra XL CVT (Petrol), 2016, Petrol","₹ 4,65,000",https://olx.in/item/cars-c84-used-nissan-micra-in-muvattupuzha-muvattupuzha-iid-1772547383
Maruti Suzuki,Wagon-R,2009,"75,000 km",Manual,second,Petrol,Today,"Maruti Suzuki Wagon R VXI, 2009, Petrol","₹ 95,000",https://olx.in/item/cars-c84-used-maruti-suzuki-wagon-r-in-mahipalpur-delhi-iid-1790263046
Maruti Suzuki,Swift,2017,"108,000 km",Manual,second,Diesel,Nov 04,"Maruti Suzuki Swift 2018 VDI, 2017, Diesel","₹ 5,25,000",https://olx.in/item/cars-c84-used-maruti-suzuki-swift-in-thanjavur-tamil-nadu-iid-1788986554
Ford,Ecosport,2019,"45,000 km",Manual,second,Petrol,Oct 19,"Ford Ecosport 1.5 Ti VCT MT Titanium BE, 2019, Petrol","₹ 7,50,000",https://olx.in/item/cars-c84-used-ford-ecosport-in-karol-bagh-delhi-iid-1787446033
Maruti Suzuki,Ertiga,2013,"75,667 km",Manual,first,hybrid,Today,"Maruti Suzuki Ertiga 2012-2015 VXI CNG, 2013, CNG & Hybrids","₹ 3,60,000",https://olx.in/item/cars-c84-used-maruti-suzuki-ertiga-in-mansarovar-garden-delhi-iid-1790269395
Tata,Nexon,2019,"52,000 km",Automatic,first,hybrid,Yesterday,"Tata Nexon 1.2 Revotron XTA, 2019, CNG & Hybrids","₹ 5,10,000",https://olx.in/item/cars-c84-used-tata-nexon-in-sector-16-faridabad-iid-1790239187
Mahindra,Scorpio-N,2022,"20,545 km",Manual,second,Diesel,Today,"Mahindra Scorpio-N 2.2 Z8 L Diesel MT 7 Str, 2022, Diesel","₹ 21,50,000",https://olx.in/item/cars-c84-used-mahindra-scorpio-n-in-shillong-cantt-shillong-iid-1781830027
BMW,3 Series GT,2017,"112,000 km",Automatic,second,Diesel,Today,BMW 3 Series GT 2017 Diesel Good Condition,"₹ 22,00,000",https://olx.in/item/cars-c84-used-bmw-3-series-gt-in-sector-10-sakte-purwa-lucknow-iid-1787068431
Maruti Suzuki,Wagon-R,2019,"63,000 km",Manual,second,hybrid,Nov 04,"Maruti Suzuki Wagon R LXI CNG, 2019, CNG & Hybrids","₹ 4,75,000",https://olx.in/item/cars-c84-used-maruti-suzuki-wagon-r-in-sector-83-gurgaon-iid-1787450401
Hyundai,Grand i10,2019,"55,000 km",Automatic,first,hybrid,5 days ago,"Hyundai Grand i10 Asta Automatic 1.2 Kappa VTVT, 2019, CNG & Hybrids","₹ 5,00,000",https://olx.in/item/cars-c84-used-hyundai-grand-i10-in-abu-lane-meerut-iid-1789847946
Hyundai,Grand i10 Nios,2023,"13,863 km",Manual,first,hybrid,Nov 08,"Hyundai Grand i10 Nios 1.2 Kappa VTVT Sportz CNG, 2023, CNG & Hybrid..","₹ 6,97,000",https://olx.in/item/cars-c84-used-hyundai-grand-i10-nios-in-sector-46-gurgaon-iid-1783037751
Honda,City,2017,"68,000 km",Automatic,first,hybrid,Nov 11,"Honda City i-VTEC CVT ZX, 2017, CNG & Hybrids","₹ 7,45,000",https://olx.in/item/cars-c84-used-honda-city-in-sector-81-faridabad-iid-1778655633
Mercedes-Benz,E-Class,2015,"70,000 km",Automatic,second,Diesel,Today,"Mercedes-Benz E-Class E 250 CDI Avantgarde, 2015, Diesel","₹ 14,50,000",https://olx.in/item/cars-c84-used-mercedes-benz-e-class-in-ashok-vihar-delhi-iid-1788486174
Honda,City,2017,"35,000 km",Manual,second,Petrol,Today,Well maintained low km self and professional driven Honda City,"₹ 6,95,000",https://olx.in/item/cars-c84-used-honda-city-in-kakkanad-kochi-iid-1787711536
Maruti Suzuki,Swift,2024,"2,000 km",Automatic,first,hybrid,4 days ago,Maruti Suzuki Swift 2024,"₹ 9,00,000",https://olx.in/item/cars-c84-used-maruti-suzuki-swift-in-karamdiatola-gorakhpur-iid-1789949974
Renault,KWID,2018,"28,000 km",Manual,first,Petrol,Today,"Renault KWID RXT 1.0, 2018, Petrol","₹ 2,95,000",https://olx.in/item/cars-c84-used-renault-kwid-in-anandpuri-patna-iid-1781372424
Maruti Suzuki,Swift,2020,"82,000 km",Automatic,first,hybrid,4 days ago,Maruti Suzuki Swift AMT 2020 CNG & Hybrids 82000 Km Driven,"₹ 5,51,000",https://olx.in/item/cars-c84-used-maruti-suzuki-swift-in-nana-mava-rajkot-iid-1789977076
Honda,City,2018,"58,000 km",Automatic,second,Petrol,Yesterday,"Honda City ZX Petrol CVT, 2018, Petrol","₹ 7,50,000",https://olx.in/item/cars-c84-used-honda-city-in-surajmal-vihar-delhi-iid-1789800856
Volkswagen,VentoTest,2016,"24,000 km",Automatic,first,Petrol,Today,"Volkswagen Vento 1.2 TSI Comfortline AT, 2016, Petrol","₹ 5,25,000",https://olx.in/item/cars-c84-used-volkswagen-ventotest-in-karol-bagh-delhi-iid-1781254266
Tata,Tiago,2018,"43,220 km",Automatic,first,Petrol,Sep 22,"Tata Tiago 1.2 Revotron XZA, 2018, Petrol","₹ 4,80,000",https://olx.in/item/cars-c84-used-tata-tiago-in-chinar-forune-city-bhopal-iid-1784559998
Hyundai,Grand i10,2016,"59,817 km",Manual,first,hybrid,Today,"Hyundai Grand i10 2016-2017 Sportz CNG, 2016, CNG & Hybrids","₹ 3,25,000",https://olx.in/item/cars-c84-used-hyundai-grand-i10-in-rajouri-garden-delhi-iid-1784167931
Skoda,Superb,2011,"90,000 km",Automatic,second,Petrol,Yesterday,"Skoda Superb 1.8 Ambiente TSI AT, 2011, Petrol","₹ 4,00,000",https://olx.in/item/cars-c84-used-skoda-superb-in-rajouri-garden-delhi-iid-1780434031
Hyundai,i20,2017,"56,000 km",Manual,second,Petrol,Today,"Hyundai i20 1.2 Asta, 2017, Petrol","₹ 5,10,000",https://olx.in/item/cars-c84-used-hyundai-i20-in-ernakulam-kochi-iid-1781104108
Maruti Suzuki,Ertiga,2017,"52,000 km",Manual,second,hybrid,Nov 06,"Maruti Suzuki Ertiga VXI CNG, 2017, CNG & Hybrids","₹ 6,90,000",https://olx.in/item/cars-c84-used-maruti-suzuki-ertiga-in-kalyan-thane-iid-1789150534
Hyundai,New Santro,2019,55000.0 km,Manual,first,hybrid,Today,"Hyundai New Santro 1.1 Sportz MT CNG, 2019, CNG & Hybrids","₹ 4,90,000",https://olx.in/item/cars-c84-used-hyundai-new-santro-in-katargam-surat-iid-1764306140
Tata,Hexa,2017,"76,250 km",Automatic,second,Diesel,Today,"Tata Hexa 2.2 XTA 4X2 7 STR, 2017, Diesel","₹ 6,75,000",https://olx.in/item/cars-c84-used-tata-hexa-in-netaji-subhash-place-delhi-iid-1785872904
Toyota,Fortuner,2020,45000.0 km,Automatic,first,Diesel,Today,"Toyota Fortuner [2021-ongoing] 2.8 2WD Diesel AT, 2020, Diesel","₹ 39,50,000",https://olx.in/item/cars-c84-used-toyota-fortuner-in-edapally-kochi-iid-1749787894
Hyundai,i10,2013,"68,000 km",Manual,first,hybrid,Today,I10 PETROL+LPG 1ST OWNER,"₹ 2,45,000",https://olx.in/item/cars-c84-used-hyundai-i10-in-beer-hathod-jaipur-iid-1790273878
Toyota,Corolla Altis,2015,"100,000 km",Automatic,first,hybrid,Yesterday,"Toyota Corolla Altis 1.8 G CNG, 2015, CNG & Hybrids","₹ 6,25,000",https://olx.in/item/cars-c84-used-toyota-corolla-altis-in-city-light-town-surat-iid-1784067552
Maruti Suzuki,Omni,2010,"2,000 km",Automatic,second,hybrid,Nov 06,GODHARA  gj 17,"₹ 1,20,000",https://olx.in/item/cars-c84-used-maruti-suzuki-omni-in-gadupur-village-godhra-iid-1789187651
Maruti Suzuki,Swift-Dzire,2016,"139,546 km",Manual,second,Diesel,Today,"Maruti Suzuki Swift Dzire Ldi BSIV, 2016, Diesel","₹ 3,50,000",https://olx.in/item/cars-c84-used-maruti-suzuki-swift-dzire-in-drrajkumar-road-bengaluru-iid-1789496359
Volvo,S90,2017,"92,000 km",Automatic,second,Diesel,6 days ago,"Volvo S90 D4 Inscription, 2017, Diesel","₹ 24,50,000",https://olx.in/item/cars-c84-used-volvo-s90-in-pramuj-swami-kutir-vadodara-iid-1784986806
Mercedes-Benz,C-Class,2023,"16,600 km",Automatic,first,Diesel,Today,"Mercedes-Benz C-Class C 220d, 2023, Diesel","₹ 55,00,000",https://olx.in/item/cars-c84-used-mercedes-benz-c-class-in-gachibowli-hyderabad-iid-1790260867
Hyundai,Grand i10,2016,"62,000 km",Automatic,second,hybrid,5 days ago,"Hyundai Grand i10 2013-2016 Asta AT CNG, 2016, CNG & Hybrids","₹ 4,40,000",https://olx.in/item/cars-c84-used-hyundai-grand-i10-in-karol-bagh-delhi-iid-1786374851
Honda,Jazz,2011,"61,000 km",Manual,second,Petrol,Nov 02,"Honda Jazz V CVT, 2011, Petrol","₹ 2,25,000",https://olx.in/item/cars-c84-used-honda-jazz-in-chowk-lucknow-iid-1788806748
Volkswagen,VentoTest,2011,"70,000 km",Automatic,second,hybrid,2 days ago,"Volkswagen Vento 2010-2013 Petrol Highline, 2011, CNG & Hybrids","₹ 2,90,000",https://olx.in/item/cars-c84-used-volkswagen-ventotest-in-hadapsar-industrial-estate-pune-iid-1782969028
Mahindra,Thar,2021,"60,000 km",Manual,first,Diesel,6 days ago,"Mahindra Thar LX D 4WD AT, 2021, Diesel","₹ 13,50,000",https://olx.in/item/cars-c84-used-mahindra-thar-in-gota-ahmedabad-iid-1789788422
Honda,City,2012,"71,000 km",Manual,second,Petrol,Today,"Honda City 2011-2013 S, 2012, Petrol","₹ 3,65,000",https://olx.in/item/cars-c84-used-honda-city-in-indrapuri-bhopal-iid-1784179001
Ford,Endeavour,2020,"88,000 km",Automatic,second,Diesel,Today,"Ford Endeavour Titanium Plus 4x4 AT, 2020, Diesel","₹ 25,99,000",https://olx.in/item/cars-c84-used-ford-endeavour-in-andheri-west-mumbai-iid-1780513062
Honda,Amaze,2015,"69,000 km",Manual,second,hybrid,Yesterday,"Honda Amaze S 1.2 Petrol MT, 2015, CNG & Hybrids","₹ 3,40,000",https://olx.in/item/cars-c84-used-honda-amaze-in-sector-5-karnal-iid-1789372819
Tata,Sumo,1996,"110,000 km",Manual,second,Diesel,Today,"Tata Sumo SE, 1996, Diesel","₹ 1,50,000",https://olx.in/item/cars-c84-used-tata-sumo-in-vishrant-wadi-pune-iid-1784352966
Hyundai,i10,2013,"51,500 km",Automatic,first,Petrol,6 days ago,"Hyundai i10 1.2 Kappa SPORTZ, 2013, Petrol","₹ 2,44,999",https://olx.in/item/cars-c84-used-hyundai-i10-in-karol-bagh-delhi-iid-1789786115
Maruti Suzuki,Swift,2008,"100,000 km",Manual,second,Petrol,Today,Maruti Suzuki Swift 2008,"₹ 1,90,000",https://olx.in/item/cars-c84-used-maruti-suzuki-swift-in-gurusar-guru-har-sahai-iid-1790263570
Datsun,GO,2014,225000.0 km,Manual,second,Petrol,Today,"Datsun GO Anniversary Edition, 2014, Petrol","₹ 2,25,000",https://olx.in/item/cars-c84-used-datsun-go-in-perinthalmanna-kerala-iid-1751914679
Maruti Suzuki,Wagon-R-1-0,2014,"81,616 km",Manual,second,hybrid,Yesterday,"Maruti Suzuki Wagon R 1.0 VXi, 2014, CNG & Hybrids","₹ 2,74,710",https://olx.in/item/cars-c84-used-maruti-suzuki-wagon-r-1-0-in-rohini-sector-10-delhi-iid-1790219600
Maruti Suzuki,S-Cross,2018,"69,000 km",Manual,first,Diesel,Today,"Maruti Suzuki S-Cross Zeta 1.6, 2018, Diesel","₹ 8,15,000",https://olx.in/item/cars-c84-used-maruti-suzuki-s-cross-in-ashok-nagar-near-chandan-nagar-pune-iid-1783608599
Hyundai,i20,2010,"64,000 km",Manual,second,hybrid,Today,"Hyundai i20 Era 1.2 BS-IV, 2010, CNG & Hybrids","₹ 1,39,000",https://olx.in/item/cars-c84-used-hyundai-i20-in-pitampura-delhi-iid-1789838082
